         0.0000000         0.5875590
         0.0500000         0.5860715
         0.1000000         0.5816245
         0.1500000         0.5742652
         0.2000000         0.5640739
         0.2500000         0.5511660
         0.3000000         0.5356953
         0.3500000         0.5178568
         0.4000000         0.4978893
         0.4500000         0.4760747
         0.5000000         0.4527311
         0.5500000         0.4281916
         0.6000000         0.4027671
         0.6500000         0.3766928
         0.7000000         0.3500751
         0.7500000         0.3228720
         0.8000000         0.2909587
         0.8500000         0.2629175
         0.9000000         0.2338443
         0.9500000         0.2067850
         1.0000000         0.1807043
         1.0500000         0.1558258
         1.1000000         0.1323587
         1.1500000         0.1105042
         1.2000000         0.0904618
         1.2500000         0.0724289
         1.3000000         0.0565852
         1.3500000         0.0430605
         1.4000000         0.0318986
         1.4500000         0.0230363
         1.5000000         0.0163108
         1.5500000         0.0114754
         1.5600000         0.0107064
         1.5700000         0.0099954
         1.5800000         0.0093382
         1.5900000         0.0087302
         1.6000000         0.0081672
         1.6100000         0.0076456
         1.6110000         0.0075956
         1.6120000         0.0075459
         1.6130000         0.0074966
