         0.0000000         0.6198545
         0.0500000         0.6198545
         0.1000000         0.6169525
         0.1500000         0.6121258
         0.2000000         0.6053897
         0.2500000         0.5967672
         0.3000000         0.5862893
         0.3500000         0.5739968
         0.4000000         0.5599418
         0.4500000         0.5441886
         0.5000000         0.5268153
         0.5500000         0.5079130
         0.6000000         0.4875847
         0.6500000         0.4659388
         0.7000000         0.4430788
         0.7500000         0.4190859
         0.8000000         0.3939966
         0.8500000         0.3677836
         0.9000000         0.3403544
         0.9500000         0.3115962
         1.0000000         0.2814987
         1.0500000         0.2503648
         1.1000000         0.2189924
         1.1500000         0.1885264
         1.2000000         0.1598985
         1.2500000         0.1334537
         1.3000000         0.1092040
         1.3100000         0.1046378
         1.3200000         0.1001903
         1.3300000         0.0959004
         1.3400000         0.0897943
         1.3500000         0.0852696
         1.3600000         0.0808588
         1.3700000         0.0765668
         1.3800000         0.0723997
         1.3900000         0.0683660
         1.4000000         0.0636065
         1.4100000         0.0599640
         1.4200000         0.0565524
         1.4300000         0.0534014
         1.4400000         0.0505166
         1.4410000         0.0502330
